AF3,f7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4.23018217086792,7.873724460601807,2.5983753204345703,7.009205341339111,2.0214641094207764,1.8273741006851196,-1.8721048831939697,-0.622408926486969,-0.2982911467552185,2.398674964904785,4.939959526062012,3.895784378051758,8.5226469039917,5.612684726715088
-0.14335477352142334,5.310831546783447,-0.30000558495521545,5.480406761169434,2.0303103923797607,2.483503818511963,-1.4115064144134521,-3.2503702640533447,-4.011695384979248,2.2952303886413574,2.5330264568328857,-0.27282434701919556,5.259576797485352,1.1761754751205444
-1.9659442901611328,1.6920502185821533,-0.7657636404037476,3.601327657699585,4.621586322784424,3.7285068035125732,1.7520229816436768,-4.7697672843933105,-5.11422061920166,1.497619390487671,2.08406138420105,0.013521078042685986,2.7574398517608643,-0.8840948343276978
-3.2837603092193604,-4.711957931518555,0.522687554359436,0.9779466986656189,6.518840789794922,3.437011480331421,5.176634311676025,-4.564633846282959,-2.7906076908111572,-0.604973554611206,3.3531315326690674,3.6405787467956543,1.9440698623657227,-3.101958990097046
-6.468699932098389,-13.030248641967773,1.3437920808792114,-2.0834672451019287,5.0240983963012695,1.1631596088409424,6.271293640136719,-2.158428430557251,1.8579115867614746,-3.1127655506134033,3.68393874168396,6.408429145812988,1.4374464750289917,-8.028733253479004
-10.669605255126953,-18.700153350830078,0.25433456897735596,-4.00706672668457,1.0334837436676025,-1.3770307302474976,4.227797985076904,1.4028685092926025,6.195493698120117,-4.202497959136963,0.8942425847053528,4.944559574127197,-0.7902268767356873,-14.113044738769531
-11.527090072631836,-16.299497604370117,-1.5934370756149292,-2.729207992553711,-1.9764126539230347,-2.2358293533325195,0.44747355580329895,3.4736647605895996,7.53381872177124,-2.779122829437256,-3.7738640308380127,0.05895564332604408,-4.618469715118408,-15.691903114318848
-5.210962295532227,-4.438177108764648,-1.1787638664245605,2.342191696166992,-1.8164678812026978,-1.2876076698303223,-2.5365912914276123,2.1309962272644043,5.166019439697266,0.5996409058570862,-6.106264114379883,-3.725900650024414,-7.085612773895264,-7.93195104598999
7.220545291900635,11.853309631347656,3.4895575046539307,8.960623741149902,0.07237792015075684,-0.09036213159561157,-2.6939640045166016,-1.1965413093566895,1.395728588104248,4.374598979949951,-2.8110198974609375,-2.137000560760498,-4.9972381591796875,7.895949363708496
19.880647659301758,24.002052307128906,10.952564239501953,13.02002239227295,0.373994916677475,0.08529701828956604,0.20320065319538116,-2.2400083541870117,0.00959059689193964,7.250360012054443,4.913093090057373,4.947739124298096,1.573386788368225,24.07962417602539
26.55777931213379,25.967470169067383,16.760324478149414,11.566356658935547,-2.3444368839263916,-0.47740891575813293,4.194662094116211,1.8969173431396484,2.766568899154663,8.604192733764648,11.834239959716797,13.022019386291504,8.503499031066895,31.611103057861328
25.022109985351562,18.311771392822266,16.639808654785156,5.336262226104736,-6.106134414672852,-0.85147625207901,6.0438761711120605,8.746986389160156,6.981078147888184,7.891064643859863,12.880600929260254,16.18684959411621,10.586894035339355,26.33730125427246
17.269207000732422,6.933176517486572,9.795123100280762,-1.662050485610962,-7.772717475891113,-1.1378642320632935,3.3172028064727783,11.516521453857422,7.247378826141357,4.3698601722717285,7.1883320808410645,11.448004722595215,5.695001602172852,11.290417671203613
6.643345355987549,-2.0240626335144043,-0.3906078040599823,-5.376402854919434,-6.319873332977295,-2.528921604156494,-3.5127410888671875,5.26603364944458,0.6214486360549927,-1.899745225906372,-1.493706226348877,0.8747532367706299,-3.468330144882202,-5.849284648895264
-4.29663610458374,-6.4029717445373535,-8.772473335266113,-4.876201629638672,-3.488992691040039,-5.514634609222412,-10.80104923248291,-7.513517379760742,-9.58517074584961,-8.779051780700684,-7.971177101135254,-9.739068031311035,-11.399530410766602,-17.532163619995117
-13.353721618652344,-8.009368896484375,-11.924591064453125,-2.564406633377075,-1.4190500974655151,-8.51026725769043,-14.121720314025879,-17.979537963867188,-15.761835098266602,-12.48330020904541,-9.22021770477295,-14.605988502502441,-13.699228286743164,-20.082218170166016
-17.837814331054688,-9.214780807495117,-9.985308647155762,-1.3868982791900635,-0.26950857043266296,-8.912735939025879,-11.656572341918945,-18.354097366333008,-12.589574813842773,-10.138092994689941,-5.608258247375488,-11.610369682312012,-9.628646850585938,-14.73853588104248
-15.928166389465332,-10.135736465454102,-5.807028770446777,-1.949678897857666,1.4071710109710693,-5.744486331939697,-5.608658313751221,-8.747820854187012,-2.074953317642212,-2.3458242416381836,0.37923991680145264,-3.5870842933654785,-1.7825781106948853,-6.132533550262451
-9.333136558532715,-9.253599166870117,-2.5157158374786377,-2.494296073913574,4.216913223266602,-0.9524534344673157,-0.21869628131389618,3.315310478210449,8.178844451904297,6.836829662322998,6.029195308685303,3.704519033432007,6.095151424407959,0.6157655119895935
-3.597585678100586,-6.437647819519043,-1.51753830909729,-1.5678120851516724,6.5603251457214355,2.3366963863372803,1.9021071195602417,10.105003356933594,11.947989463806152,12.81361198425293,9.44672966003418,5.657341957092285,11.170119285583496,2.584245443344116
-4.340010166168213,-4.597545146942139,-2.2252962589263916,-0.25834280252456665,6.145392894744873,2.869014024734497,1.6740682125091553,10.281027793884277,9.662820816040039,13.79926586151123,9.811624526977539,2.071826457977295,12.40552806854248,0.08694205433130264
-12.318103790283203,-7.504191875457764,-3.19758677482605,-1.3145813941955566,2.699162721633911,2.3149454593658447,1.9090819358825684,8.509150505065918,6.861677646636963,11.699934959411621,7.558772087097168,-2.9461934566497803,10.527917861938477,-4.38392448425293
-22.25009536743164,-15.50052261352539,-3.4554383754730225,-5.920208930969238,-1.2672630548477173,3.195125102996826,3.9756503105163574,9.22580623626709,7.833685398101807,9.910622596740723,4.37978458404541,-4.529226303100586,7.517949104309082,-8.19040298461914
-26.9423828125,-23.677139282226562,-2.9779319763183594,-11.612305641174316,-2.675462484359741,5.959451198577881,6.28341007232666,11.592754364013672,11.209760665893555,10.102176666259766,2.313594341278076,-1.2341388463974,5.51673698425293,-9.868226051330566
-23.007192611694336,-25.208240509033203,-2.33506441116333,-13.911505699157715,-0.8417222499847412,8.360368728637695,6.05841064453125,10.887981414794922,11.783671379089355,10.73196792602539,2.03448486328125,3.701032876968384,5.189945697784424,-9.277753829956055
-13.117277145385742,-17.355911254882812,-2.1480772495269775,-10.449930191040039,1.8689329624176025,7.751352310180664,2.3823771476745605,4.322750091552734,6.120318412780762,8.400717735290527,1.8456764221191406,5.178129196166992,4.690775394439697,-7.306750297546387
-3.309593677520752,-4.395554065704346,-2.8915364742279053,-3.5129001140594482,2.3211328983306885,3.812493324279785,-2.788959503173828,-5.391631603240967,-4.021478652954102,0.9088408946990967,-1.1306753158569336,0.6814132332801819,0.7612335681915283,-5.531269550323486
1.739069938659668,5.7215399742126465,-4.863401889801025,1.8046237230300903,-0.513978898525238,-1.1375811100006104,-6.602118968963623,-12.499423027038574,-13.456892967224121,-10.363975524902344,-8.07550048828125,-7.599686145782471,-8.141949653625488,-5.456463813781738
1.434343695640564,8.032639503479004,-7.922783374786377,2.174927234649658,-4.8165998458862305,-4.4264678955078125,-7.999386310577393,-13.707011222839355,-18.046415328979492,-20.687549591064453,-16.549762725830078,-14.742728233337402,-19.332172393798828,-7.209209442138672
-1.5070736408233643,4.263751029968262,-11.07280445098877,-1.0989813804626465,-7.7097930908203125,-5.407774448394775,-8.223636627197266,-10.77294921875,-17.269929885864258,-24.90544891357422,-21.734994888305664,-17.108484268188477,-26.85968017578125,-8.759964942932129
-3.7176716327667236,0.2960563004016876,-12.550490379333496,-3.5935168266296387,-7.571277618408203,-5.522980690002441,-8.771181106567383,-7.860766887664795,-13.215102195739746,-21.05207633972168,-20.123817443847656,-14.69797420501709,-25.886804580688477,-7.219935894012451
-3.3732824325561523,0.37494418025016785,-10.869606971740723,-2.0427439212799072,-4.842037677764893,-6.201542377471924,-9.236995697021484,-7.046280384063721,-8.06716537475586,-11.817617416381836,-12.441390037536621,-10.092727661132812,-16.810659408569336,-1.8002947568893433
-0.764042854309082,3.9315309524536133,-6.135334491729736,2.7964768409729004,-1.1600439548492432,-6.977193355560303,-7.573065757751465,-6.7650065422058105,-2.723726749420166,-2.4229209423065186,-3.0089142322540283,-5.578251838684082,-5.075161457061768,4.619409561157227
2.564199924468994,7.52250862121582,-0.2522042393684387,7.2419753074646,1.844592809677124,-5.866075038909912,-2.4946341514587402,-4.2375335693359375,2.8458619117736816,3.4493937492370605,3.883049964904785,-1.4825239181518555,3.4069063663482666,7.654528617858887
5.159482955932617,8.863602638244629,4.4889702796936035,8.241707801818848,3.076746940612793,-1.6472011804580688,4.687695503234863,1.2773361206054688,8.533193588256836,6.0091328620910645,7.074248313903809,2.943645477294922,6.777007579803467,5.6069016456604
6.527794361114502,8.344185829162598,7.210105895996094,5.715521335601807,1.9750903844833374,4.287783622741699,10.799166679382324,7.709259986877441,13.371471405029297,7.792070388793945,8.208416938781738,7.544816017150879,7.369991779327393,1.2702291011810303
6.978245258331299,7.107540607452393,8.704176902770996,1.770053505897522,-1.2224516868591309,8.534807205200195,13.340065956115723,12.127950668334961,15.553228378295898,10.025872230529785,8.860189437866211,10.611404418945312,7.887786388397217,-0.928337812423706
6.706075191497803,4.922344207763672,9.79184341430664,-1.7911713123321533,-5.051589488983154,8.366497993469238,12.265573501586914,12.990791320800781,13.291380882263184,10.93559741973877,8.486738204956055,10.27324104309082,8.085611343383789,0.3727349042892456
5.206746578216553,0.7533312439918518,9.69456958770752,-4.802143573760986,-7.213159561157227,4.087772369384766,9.390161514282227,10.763533592224121,6.453476428985596,7.9381608963012695,5.357423305511475,6.367029666900635,5.58481502532959,2.1396875381469727
1.8990854024887085,-4.928020000457764,6.670283317565918,-7.775849342346191,-6.105018138885498,-1.13336980342865,6.364316463470459,7.02986478805542,-2.2992889881134033,1.1720390319824219,-0.8043662905693054,0.805961549282074,-0.427329421043396,0.5634382367134094
-2.5633158683776855,-9.375094413757324,0.6265668272972107,-10.21719741821289,-2.2913177013397217,-3.918424367904663,3.451416015625,3.298447847366333,-8.566689491271973,-5.845938205718994,-7.614060401916504,-3.814666509628296,-7.179906368255615,-4.4456915855407715
-5.9556732177734375,-9.70878791809082,-5.338329315185547,-10.440422058105469,1.6777586936950684,-3.432145118713379,0.13406041264533997,0.3163454532623291,-9.396122932434082,-9.36062240600586,-11.720005989074707,-5.903088569641113,-10.506645202636719,-8.975926399230957
-6.056213855743408,-5.753087520599365,-6.903294563293457,-7.244556903839111,3.2561089992523193,-1.6974096298217773,-3.501633644104004,-2.0267133712768555,-5.982082843780518,-8.87857437133789,-11.585807800292969,-5.409628391265869,-8.810332298278809,-9.272101402282715
-2.8086588382720947,-0.3578738272190094,-2.592684745788574,-1.5965296030044556,2.022545576095581,-1.285081148147583,-6.301413059234619,-4.269360065460205,-2.7691376209259033,-7.095441818237305,-8.40400505065918,-3.178359270095825,-4.370833396911621,-5.494838237762451
1.3789751529693604,3.222381114959717,4.288007736206055,3.685392141342163,-0.13603951036930084,-2.7045705318450928,-6.925819396972656,-6.558741569519043,-3.1253137588500977,-6.3891377449035645,-4.457705497741699,-0.16374638676643372,-0.7046990990638733,-1.0094387531280518
3.8425517082214355,4.1043195724487305,8.344181060791016,6.167933464050293,-1.0027318000793457,-4.044162750244141,-5.009111404418945,-8.120416641235352,-5.9229230880737305,-6.105016231536865,-1.0456081628799438,2.7552568912506104,0.8492605686187744,1.468866229057312
4.156251430511475,3.894533157348633,7.0423197746276855,5.791778087615967,-0.14719076454639435,-3.1391284465789795,-1.398216724395752,-7.786316394805908,-6.935986042022705,-3.878436803817749,1.836601972579956,4.73455810546875,1.5839401483535767,2.2507059574127197
4.172422885894775,4.407197952270508,2.84171462059021,4.561141014099121,0.9290487170219421,0.028356803581118584,2.5833542346954346,-5.2753586769104,-3.683837652206421,0.7519592642784119,4.228237152099609,5.299020290374756,2.9463775157928467,3.2466773986816406
5.596419334411621,5.683406829833984,0.30563294887542725,4.309574127197266,0.6543489694595337,3.210773468017578,5.961322784423828,-1.809495210647583,1.6972477436065674,5.085472106933594,5.448457717895508,4.867746353149414,4.607071876525879,5.158809661865234
7.9163994789123535,6.312747478485107,1.3788540363311768,5.001607418060303,-0.7437713742256165,4.138102054595947,8.290777206420898,0.8728932738304138,4.85963249206543,6.126234531402588,5.047408103942871,4.67310905456543,5.441596508026123,6.962405204772949
9.01280403137207,5.302872657775879,3.8246123790740967,5.2521491050720215,-1.3702539205551147,2.700606346130371,9.304914474487305,2.153820276260376,4.134864330291748,4.178998947143555,4.0497727394104,5.6603217124938965,5.664361000061035,7.765819549560547
7.617491722106934,3.164191961288452,4.141294002532959,4.224117755889893,0.30040743947029114,0.7973566055297852,8.6676607131958,2.8639843463897705,2.1426711082458496,2.6799509525299072,4.379766464233398,7.275473117828369,6.812957286834717,7.956326961517334
4.6785759925842285,1.1133521795272827,1.3736687898635864,2.653132915496826,3.664104700088501,0.19556567072868347,6.206266403198242,3.839843273162842,2.2693681716918945,4.218677043914795,6.641756057739258,7.610535621643066,9.294607162475586,7.988916397094727
2.0839173793792725,-0.42308443784713745,-2.388943910598755,1.8129609823226929,6.385985851287842,0.8722957968711853,2.3686208724975586,4.573406219482422,4.374744415283203,7.314727306365967,8.816923141479492,5.123981952667236,10.789536476135254,6.840806007385254
0.46555233001708984,-2.1520490646362305,-4.845876693725586,1.710247278213501,6.559902667999268,1.5403937101364136,-1.6616078615188599,3.868041515350342,5.004549980163574,7.849833011627197,7.85670280456543,0.3818161189556122,8.187651634216309,2.8696999549865723
-1.1468193531036377,-4.67636251449585,-5.839804649353027,0.8983874917030334,4.448102951049805,1.4418208599090576,-4.45063591003418,1.7842973470687866,1.848447322845459,3.7121522426605225,2.9372458457946777,-4.008791923522949,1.3880141973495483,-3.464454174041748
-3.4387779235839844,-7.12081241607666,-6.480457305908203,-1.6357671022415161,2.107828140258789,1.1495537757873535,-5.13823938369751,0.23377051949501038,-3.0460822582244873,-2.5893702507019043,-3.099440097808838,-5.448917865753174,-5.48673152923584,-8.553694725036621
-5.197007179260254,-7.380688190460205,-6.626370429992676,-4.76000452041626,1.3608970642089844,1.495424509048462,-4.018731594085693,1.0103003978729248,-5.322695732116699,-6.304455280303955,-5.952229976654053,-3.507185697555542,-7.4473772048950195,-8.375144958496094
-4.242097854614258,-4.061204433441162,-4.442081928253174,-5.947976589202881,2.1618926525115967,2.1657347679138184,-2.3980910778045654,3.4013748168945312,-3.2357606887817383,-5.166767597198486,-3.7169458866119385,-0.11112435907125473,-3.3955743312835693,-2.494614839553833
-0.05012320354580879,1.7504944801330566,1.0126301050186157,-3.9627296924591064,2.909487247467041,1.90362548828125,-1.7307891845703125,4.5339789390563965,0.46271222829818726,-1.331127643585205,1.3975865840911865,2.2604286670684814,2.738490104675293,5.104203701019287
5.000871181488037,6.798600196838379,7.3466291427612305,-0.46866798400878906,2.1845264434814453,0.16992299258708954,-2.6004409790039062,2.4820480346679688,1.8291702270507812,1.304614782333374,5.119001865386963,2.4593570232391357,5.682888507843018,9.405367851257324
7.390512466430664,8.061281204223633,10.049323081970215,1.4582290649414062,0.029329746961593628,-1.830345869064331,-4.333670616149902,-1.4328469038009644,0.09046085178852081,1.133793830871582,4.7484588623046875,0.9269736409187317,3.4218685626983643,8.405064582824707
5.517329692840576,5.131833076477051,6.635462760925293,0.4080103635787964,-2.3628602027893066,-2.2120399475097656,-5.596475124359131,-4.001297473907471,-1.9994803667068481,-0.16927969455718994,0.9351511597633362,-1.424910306930542,-1.8115381002426147,3.891862392425537
0.9552829265594482,0.3755764365196228,-0.6505069136619568,-2.125326633453369,-3.8963592052459717,-0.5073912739753723,-5.445478916168213,-3.612302541732788,-1.7414785623550415,-0.2834407687187195,-3.549424648284912,-4.045101642608643,-6.396734237670898,-1.0583091974258423
-3.286741256713867,-3.1967649459838867,-6.704471588134766,-3.689655065536499,-4.345531940460205,1.6395835876464844,-3.976118564605713,-1.7452030181884766,0.5704193115234375,0.9431631565093994,-6.252556800842285,-6.432975769042969,-8.427403450012207,-4.590255260467529
-5.5510783195495605,-4.310717582702637,-8.271466255187988,-3.686648368835449,-4.052635669708252,2.1445114612579346,-2.0863897800445557,-0.7631748914718628,2.6688857078552246,1.6974101066589355,-6.337787628173828,-7.619443416595459,-8.117217063903809,-6.24723482131958
-6.5405120849609375,-4.0197672843933105,-6.629168510437012,-3.76360821723938,-3.2009294033050537,0.7197408080101013,-0.6458409428596497,-0.8140051960945129,3.5063095092773438,0.8444298505783081,-4.2261223793029785,-6.652807235717773,-6.238341331481934,-5.892662048339844
-7.826172828674316,-4.227958679199219,-5.571102142333984,-5.403475761413574,-1.6775540113449097,-0.8527080416679382,0.1163502112030983,0.18489260971546173,4.242751598358154,-0.3989604115486145,-0.8155971169471741,-3.8334078788757324,-3.2334816455841064,-3.6602108478546143
-9.791642189025879,-5.770936965942383,-7.152564525604248,-7.743349075317383,0.3972991704940796,-0.7416903972625732,0.481420636177063,3.346345901489258,5.825955390930176,0.1350783109664917,2.7104461193084717,-1.1145662069320679,0.1423545777797699,-0.9415238499641418
-11.301494598388672,-7.891755104064941,-9.844876289367676,-8.40800666809082,2.299126148223877,0.9148820638656616,0.6793468594551086,6.4332475662231445,6.694432258605957,2.725367784500122,4.845577716827393,-0.6825828552246094,2.3024978637695312,-0.2460746169090271
-11.127367973327637,-9.20432186126709,-10.687031745910645,-6.368772983551025,3.0379414558410645,2.210535764694214,0.606085479259491,5.603122711181641,4.1046624183654785,4.911684036254883,4.378324508666992,-2.8366780281066895,1.9238572120666504,-2.905710220336914
-9.203717231750488,-8.766244888305664,-8.542616844177246,-3.253511428833008,2.1320409774780273,1.5650173425674438,0.0819837898015976,-0.30857962369918823,-2.1951119899749756,3.9087939262390137,1.5199350118637085,-5.415740489959717,-0.3215900957584381,-6.8525776863098145
-6.310868740081787,-6.297560691833496,-4.784319877624512,-1.4212557077407837,0.09171117097139359,-0.5887899398803711,-0.7183591723442078,-7.814513206481934,-8.512958526611328,-0.16781672835350037,-1.7712180614471436,-5.625135898590088,-1.7874313592910767,-7.62692403793335
-2.8300037384033203,-1.9520665407180786,-1.1122040748596191,-1.0870410203933716,-1.826062560081482,-2.264106035232544,-1.1646090745925903,-11.581270217895508,-10.21420669555664,-3.8944244384765625,-3.1125197410583496,-2.5762243270874023,-0.2377513200044632,-2.5092673301696777
1.6494561433792114,3.5356578826904297,2.4077906608581543,-0.03728097677230835,-2.399658203125,-1.9240423440933228,-0.5553349256515503,-9.21202564239502,-6.2182936668396,-3.754638433456421,-1.7177197933197021,1.9329180717468262,3.7429215908050537,6.162501335144043
7.11062479019165,8.471940040588379,6.6087446212768555,3.559479236602783,-1.2186412811279297,0.09571635723114014,1.2653878927230835,-3.206523895263672,-0.16732360422611237,0.15064603090286255,0.8045970797538757,5.032017707824707,6.998932838439941,12.201277732849121
11.757732391357422,10.626709938049316,10.96780014038086,8.525237083435059,1.0055276155471802,2.0247318744659424,3.529978036880493,1.5617823600769043,3.0124199390411377,3.8371846675872803,1.7970789670944214,5.117430210113525,6.619033336639404,10.717131614685059
12.708802223205566,8.817543029785156,13.11924934387207,11.496829986572266,2.8559677600860596,2.293978691101074,4.797936916351318,2.097721576690674,1.5457123517990112,3.191040277481079,-0.002815448911860585,2.8595569133758545,2.590374708175659,2.5745067596435547
8.670883178710938,4.382363319396973,11.290984153747559,10.48385238647461,3.2473268508911133,0.7464092373847961,3.8286666870117188,-0.7216015458106995,-2.1312196254730225,-1.8606213331222534,-3.134094476699829,0.37011054158210754,-2.1546714305877686,-6.025500774383545
1.9132771492004395,0.7675167918205261,6.955374717712402,7.17422342300415,2.3516464233398438,-1.4817391633987427,0.6158300638198853,-3.683767557144165,-4.210339069366455,-6.983893871307373,-4.543612957000732,-0.37400537729263306,-4.133880138397217,-8.563299179077148
-2.991527795791626,1.0315883159637451,4.219410419464111,5.301229953765869,1.4840478897094727,-2.9634644985198975,-3.1960742473602295,-4.19584846496582,-2.9130754470825195,-7.399354457855225,-2.2815945148468018,1.3654661178588867,-1.8558645248413086,-3.3947701454162598
-2.9833579063415527,5.251806259155273,6.0423903465271,6.806259632110596,1.8070645332336426,-2.877437114715576,-5.106774806976318,-1.916447639465332,0.7732135057449341,-2.276155710220337,2.663271903991699,4.848142623901367,3.451247215270996,5.2600626945495605
0.7885876297950745,10.266317367553711,11.15253734588623,9.98228645324707,2.9798007011413574,-1.3145731687545776,-3.4945180416107178,1.7382349967956543,4.926660060882568,4.783591270446777,7.113090515136719,8.300667762756348,8.9710054397583,11.028817176818848
4.263479709625244,12.156557083129883,15.058518409729004,11.519082069396973,3.306711435317993,0.9481422901153564,1.0092984437942505,5.138027667999268,8.506645202636719,9.371386528015137,8.396455764770508,9.844562530517578,12.066946983337402,10.376526832580566
4.573509216308594,9.393054008483887,14.250904083251953,10.08433723449707,1.5605344772338867,2.9524590969085693,5.797839641571045,7.544238567352295,11.319038391113281,10.039888381958008,6.5499491691589355,8.672182083129883,11.61362075805664,4.899510383605957
2.6726651191711426,3.948371171951294,9.326138496398926,7.542583465576172,-1.4011852741241455,3.9774112701416016,8.123778343200684,8.994073867797852,12.760254859924316,8.500944137573242,3.98333740234375,5.747824192047119,8.406167030334473,-0.50056391954422
1.7068907022476196,-0.5375674962997437,3.9328904151916504,6.600422382354736,-3.241961717605591,3.6474602222442627,6.956966400146484,9.352840423583984,11.329339981079102,6.656531810760498,2.922654390335083,3.1571288108825684,4.475090503692627,-1.7671971321105957
3.089543104171753,-1.883915901184082,0.9340999126434326,7.59214448928833,-2.609182834625244,1.8680064678192139,3.3616280555725098,7.720755577087402,5.845528602600098,4.218838691711426,3.1715385913848877,2.3032658100128174,1.589688777923584,1.1866540908813477
4.807106971740723,-1.0304442644119263,-0.05820155516266823,7.977870941162109,-0.7580234408378601,-1.1273767948150635,-0.6824520230293274,3.115959405899048,-2.835933208465576,-0.3658287823200226,2.464209794998169,2.5276482105255127,-0.0879889726638794,4.694847106933594
3.827296733856201,-0.8115412592887878,-1.524065375328064,5.088879108428955,-0.29313573241233826,-4.556384086608887,-3.748579263687134,-3.9981372356414795,-11.572208404541016,-7.06610107421875,-0.974345326423645,1.628038763999939,-2.000084638595581,4.525218963623047
-0.1741529107093811,-2.950240135192871,-4.950799465179443,-0.8087151050567627,-2.165027379989624,-7.052120208740234,-5.500418663024902,-10.974889755249023,-16.715679168701172,-13.17687702178955,-6.333148002624512,-1.9303287267684937,-5.55913782119751,-0.5277789235115051
-3.9681692123413086,-6.08779239654541,-9.207197189331055,-6.320131301879883,-4.3058905601501465,-7.2822089195251465,-6.235668182373047,-14.371731758117676,-16.679855346679688,-15.539833068847656,-10.735873222351074,-7.177497386932373,-10.27350902557373,-7.51145601272583
-3.7728774547576904,-6.882824897766113,-11.758246421813965,-7.878967761993408,-3.729844331741333,-5.059738636016846,-6.344700813293457,-12.733504295349121,-13.147815704345703,-13.642339706420898,-11.805686950683594,-11.115796089172363,-13.664217948913574,-11.493600845336914
1.210374355316162,-3.3687071800231934,-11.000490188598633,-5.036007881164551,-0.011176014319062233,-1.8968122005462646,-6.180909633636475,-8.01701831817627,-9.542672157287598,-10.044217109680176,-9.58487319946289,-11.115732192993164,-13.337218284606934,-9.23702335357666
8.341591835021973,2.5599043369293213,-7.299445629119873,-0.966298520565033,3.7222633361816406,-0.03994458168745041,-5.950361251831055,-3.748284339904785,-7.820431232452393,-7.573197841644287,-5.929139137268066,-6.968800067901611,-9.250641822814941,-1.530502438545227
14.12450122833252,6.247832298278809,-2.2501556873321533,0.2651062309741974,3.6249210834503174,-0.5334089994430542,-5.3418779373168945,-1.4909638166427612,-6.556549072265625,-6.353936672210693,-2.3438570499420166,-0.8383545875549316,-3.8699746131896973,7.471261978149414
